date,amount,merchant,category,account_id,description
2023-06-01,1800,Employer,Income,acc_001,Salary deposit
2023-06-01,-25,Gym Membership,Subscriptions,acc_001,Bi-weekly subscription
2023-06-01,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-06-01,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-06-02,-32,Local Bistro,Restaurants,acc_001,Friday dinner
2023-06-03,-45,Cleaning Service,Subscriptions,acc_001,Bi-weekly subscription
2023-06-04,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-06-04,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-06-04,-12,Uber,Rideshare,acc_001,Weekend ride
2023-06-05,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-06-05,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-06-06,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-06-06,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-06-07,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-06-07,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-06-07,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-06-07,-120,Whole Foods,Groceries,acc_001,Grocery shopping
2023-06-08,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-06-09,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-06-09,-45,Local Bistro,Restaurants,acc_001,Friday dinner
2023-06-10,-3.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-06-10,-4.25,Local Coffee,Coffee,acc_001,Coffee purchase
2023-06-10,-55,Whole Foods,Groceries,acc_001,Grocery shopping
2023-06-11,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-06-11,-24,Lyft,Rideshare,acc_001,Weekend ride
2023-06-12,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-06-12,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-06-13,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-06-14,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-06-14,-4.25,Local Coffee,Coffee,acc_001,Coffee purchase
2023-06-14,-96,Whole Foods,Groceries,acc_001,Grocery shopping
2023-06-15,1800,Employer,Income,acc_001,Salary deposit
2023-06-15,-15.99,Netflix,Subscriptions,acc_001,Monthly subscription
2023-06-15,-25,Gym Membership,Subscriptions,acc_001,Bi-weekly subscription
2023-06-16,-10.99,Spotify,Subscriptions,acc_001,Monthly subscription
2023-06-16,-25,Sweetgreen,Restaurants,acc_001,Friday dinner
2023-06-17,-2.99,Apple iCloud,Subscriptions,acc_001,Monthly subscription
2023-06-17,-45,Cleaning Service,Subscriptions,acc_001,Bi-weekly subscription
2023-06-17,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-06-17,-30,Lyft,Rideshare,acc_001,Weekend ride
2023-06-18,-18,Lyft,Rideshare,acc_001,Weekend ride
2023-06-19,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-06-19,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-06-19,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-06-20,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-06-20,-3.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-06-20,-55,Whole Foods,Groceries,acc_001,Grocery shopping
2023-06-21,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-06-21,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-06-21,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-06-21,-96,Whole Foods,Groceries,acc_001,Grocery shopping
2023-06-22,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-06-23,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-06-23,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-06-23,-32,Local Bistro,Restaurants,acc_001,Friday dinner
2023-06-24,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-06-24,-30,Lyft,Rideshare,acc_001,Weekend ride
2023-06-25,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-06-25,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-06-25,-18,Lyft,Rideshare,acc_001,Weekend ride
2023-06-26,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-06-27,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-06-28,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-06-28,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-06-28,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-06-28,-120,Whole Foods,Groceries,acc_001,Grocery shopping
2023-06-30,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-06-30,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-06-30,-120,Whole Foods,Groceries,acc_001,Grocery shopping
2023-06-30,-60,Sweetgreen,Restaurants,acc_001,Friday dinner
2023-07-01,1800,Employer,Income,acc_001,Salary deposit
2023-07-01,-25,Gym Membership,Subscriptions,acc_001,Bi-weekly subscription
2023-07-01,-52.99,Adobe Creative,Subscriptions,acc_001,Quarterly subscription
2023-07-01,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-07-01,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-07-01,-18,Uber,Rideshare,acc_001,Weekend ride
2023-07-02,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-07-02,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-02,-24,Lyft,Rideshare,acc_001,Weekend ride
2023-07-03,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-07-03,-45,Cleaning Service,Subscriptions,acc_001,Bi-weekly subscription
2023-07-03,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-04,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-07-05,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-07-05,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-07-05,-4.25,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-06,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-07,-72,Whole Foods,Groceries,acc_001,Grocery shopping
2023-07-07,-25,Chipotle,Restaurants,acc_001,Friday dinner
2023-07-08,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-07-09,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-07-09,-24,Uber,Rideshare,acc_001,Weekend ride
2023-07-10,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-07-10,-4.25,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-10,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-07-10,-72,Whole Foods,Groceries,acc_001,Grocery shopping
2023-07-11,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-11,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-07-12,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-07-12,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-07-12,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-13,-3.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-07-13,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-07-14,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-14,-120,Whole Foods,Groceries,acc_001,Grocery shopping
2023-07-14,-25,Sweetgreen,Restaurants,acc_001,Friday dinner
2023-07-15,1800,Employer,Income,acc_001,Salary deposit
2023-07-15,-15.99,Netflix,Subscriptions,acc_001,Monthly subscription
2023-07-15,-25,Gym Membership,Subscriptions,acc_001,Bi-weekly subscription
2023-07-15,-29.99,Microsoft 365,Subscriptions,acc_001,Quarterly subscription
2023-07-15,-12,Uber,Rideshare,acc_001,Weekend ride
2023-07-16,-10.99,Spotify,Subscriptions,acc_001,Monthly subscription
2023-07-16,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-07-16,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-07-17,-2.99,Apple iCloud,Subscriptions,acc_001,Monthly subscription
2023-07-17,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-07-17,-45,Cleaning Service,Subscriptions,acc_001,Bi-weekly subscription
2023-07-17,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-18,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-18,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-19,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-07-20,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-20,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-07-20,-55,Whole Foods,Groceries,acc_001,Grocery shopping
2023-07-21,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-07-21,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-21,-72,Whole Foods,Groceries,acc_001,Grocery shopping
2023-07-21,-45,Sweetgreen,Restaurants,acc_001,Friday dinner
2023-07-22,-12,Uber,Rideshare,acc_001,Weekend ride
2023-07-23,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-07-23,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-07-23,-24,Uber,Rideshare,acc_001,Weekend ride
2023-07-24,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-07-24,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-07-26,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-07-27,-3.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-07-28,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-28,-120,Whole Foods,Groceries,acc_001,Grocery shopping
2023-07-29,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-07-29,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-29,-18,Uber,Rideshare,acc_001,Weekend ride
2023-07-30,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-30,-4.25,Local Coffee,Coffee,acc_001,Coffee purchase
2023-07-30,-12,Uber,Rideshare,acc_001,Weekend ride
2023-07-30,-55,Whole Foods,Groceries,acc_001,Grocery shopping
2023-07-31,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-07-31,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-07-31,-3.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-08-01,1800,Employer,Income,acc_001,Salary deposit
2023-08-01,-25,Gym Membership,Subscriptions,acc_001,Bi-weekly subscription
2023-08-01,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-08-02,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-08-02,-4.25,Local Coffee,Coffee,acc_001,Coffee purchase
2023-08-03,-45,Cleaning Service,Subscriptions,acc_001,Bi-weekly subscription
2023-08-04,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-08-05,-24,Lyft,Rideshare,acc_001,Weekend ride
2023-08-06,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-08-06,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-08-06,-24,Lyft,Rideshare,acc_001,Weekend ride
2023-08-07,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-08-07,-4.25,Local Coffee,Coffee,acc_001,Coffee purchase
2023-08-07,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-08-07,-96,Whole Foods,Groceries,acc_001,Grocery shopping
2023-08-08,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-08-09,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-08-09,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-08-10,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-08-10,-120,Whole Foods,Groceries,acc_001,Grocery shopping
2023-08-11,-4.25,Local Coffee,Coffee,acc_001,Coffee purchase
2023-08-11,-45,Chipotle,Restaurants,acc_001,Friday dinner
2023-08-12,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-08-12,-24,Lyft,Rideshare,acc_001,Weekend ride
2023-08-13,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-08-13,-24,Lyft,Rideshare,acc_001,Weekend ride
2023-08-14,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-08-14,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-08-14,-3.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-08-14,-96,Whole Foods,Groceries,acc_001,Grocery shopping
2023-08-15,1800,Employer,Income,acc_001,Salary deposit
2023-08-15,-15.99,Netflix,Subscriptions,acc_001,Monthly subscription
2023-08-15,-25,Gym Membership,Subscriptions,acc_001,Bi-weekly subscription
2023-08-15,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-08-16,-10.99,Spotify,Subscriptions,acc_001,Monthly subscription
2023-08-16,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-08-17,-2.99,Apple iCloud,Subscriptions,acc_001,Monthly subscription
2023-08-17,-45,Cleaning Service,Subscriptions,acc_001,Bi-weekly subscription
2023-08-17,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-08-17,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-08-18,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-08-19,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-08-19,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-08-20,-72,Whole Foods,Groceries,acc_001,Grocery shopping
2023-08-21,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-08-21,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-08-21,-55,Whole Foods,Groceries,acc_001,Grocery shopping
2023-08-23,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-08-24,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-08-25,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-08-25,-25,Chipotle,Restaurants,acc_001,Friday dinner
2023-08-26,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-08-26,-18,Uber,Rideshare,acc_001,Weekend ride
2023-08-27,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-08-27,-12,Uber,Rideshare,acc_001,Weekend ride
2023-08-28,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-08-28,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-08-28,-72,Whole Foods,Groceries,acc_001,Grocery shopping
2023-08-29,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-08-29,-3.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-08-30,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-08-30,-96,Whole Foods,Groceries,acc_001,Grocery shopping
2023-08-31,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-08-31,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-09-01,1800,Employer,Income,acc_001,Salary deposit
2023-09-01,-25,Gym Membership,Subscriptions,acc_001,Bi-weekly subscription
2023-09-01,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-09-01,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-09-01,-32,Chipotle,Restaurants,acc_001,Friday dinner
2023-09-03,-45,Cleaning Service,Subscriptions,acc_001,Bi-weekly subscription
2023-09-03,-12,Uber,Rideshare,acc_001,Weekend ride
2023-09-04,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-09-04,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-09-05,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-09-05,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-09-06,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-09-06,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-09-06,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-09-07,-3.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-09-07,-72,Whole Foods,Groceries,acc_001,Grocery shopping
2023-09-08,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-09-09,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-09-09,-30,Uber,Rideshare,acc_001,Weekend ride
2023-09-10,-3.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-09-10,-30,Lyft,Rideshare,acc_001,Weekend ride
2023-09-10,-55,Whole Foods,Groceries,acc_001,Grocery shopping
2023-09-11,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-09-11,-3.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-09-11,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-09-12,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-09-13,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-09-13,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-09-13,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-09-14,-72,Whole Foods,Groceries,acc_001,Grocery shopping
2023-09-15,1800,Employer,Income,acc_001,Salary deposit
2023-09-15,-15.99,Netflix,Subscriptions,acc_001,Monthly subscription
2023-09-15,-25,Gym Membership,Subscriptions,acc_001,Bi-weekly subscription
2023-09-15,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-09-15,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-09-15,-60,Sweetgreen,Restaurants,acc_001,Friday dinner
2023-09-16,-10.99,Spotify,Subscriptions,acc_001,Monthly subscription
2023-09-16,-12,Lyft,Rideshare,acc_001,Weekend ride
2023-09-17,-2.99,Apple iCloud,Subscriptions,acc_001,Monthly subscription
2023-09-17,-45,Cleaning Service,Subscriptions,acc_001,Bi-weekly subscription
2023-09-17,-4.25,Local Coffee,Coffee,acc_001,Coffee purchase
2023-09-17,-24,Lyft,Rideshare,acc_001,Weekend ride
2023-09-18,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-09-18,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-09-20,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-09-20,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-09-20,-72,Whole Foods,Groceries,acc_001,Grocery shopping
2023-09-21,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-09-21,-55,Whole Foods,Groceries,acc_001,Grocery shopping
2023-09-22,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-09-22,-32,Chipotle,Restaurants,acc_001,Friday dinner
2023-09-23,-3.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-09-23,-12,Uber,Rideshare,acc_001,Weekend ride
2023-09-24,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-09-24,-4.25,Local Coffee,Coffee,acc_001,Coffee purchase
2023-09-24,-18,Lyft,Rideshare,acc_001,Weekend ride
2023-09-25,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-09-25,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-09-26,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-09-27,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-09-28,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-09-28,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-09-28,-120,Whole Foods,Groceries,acc_001,Grocery shopping
2023-09-29,-5.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-09-29,-25,Sweetgreen,Restaurants,acc_001,Friday dinner
2023-09-30,-3.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-09-30,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-09-30,-72,Whole Foods,Groceries,acc_001,Grocery shopping
2023-10-01,1800,Employer,Income,acc_001,Salary deposit
2023-10-01,-25,Gym Membership,Subscriptions,acc_001,Bi-weekly subscription
2023-10-01,-52.99,Adobe Creative,Subscriptions,acc_001,Quarterly subscription
2023-10-01,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-10-01,-30,Uber,Rideshare,acc_001,Weekend ride
2023-10-02,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-10-02,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-10-03,-45,Cleaning Service,Subscriptions,acc_001,Bi-weekly subscription
2023-10-03,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-10-04,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-10-04,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-10-05,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-10-06,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-10-07,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-10-07,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-10-07,-12,Lyft,Rideshare,acc_001,Weekend ride
2023-10-07,-120,Whole Foods,Groceries,acc_001,Grocery shopping
2023-10-08,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-10-09,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-10-09,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-10-09,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-10-10,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-10-10,-55,Whole Foods,Groceries,acc_001,Grocery shopping
2023-10-11,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-10-11,-4.25,Local Coffee,Coffee,acc_001,Coffee purchase
2023-10-13,-3.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-10-13,-25,Chipotle,Restaurants,acc_001,Friday dinner
2023-10-14,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-10-14,-12,Uber,Rideshare,acc_001,Weekend ride
2023-10-14,-96,Whole Foods,Groceries,acc_001,Grocery shopping
2023-10-15,1800,Employer,Income,acc_001,Salary deposit
2023-10-15,-15.99,Netflix,Subscriptions,acc_001,Monthly subscription
2023-10-15,-25,Gym Membership,Subscriptions,acc_001,Bi-weekly subscription
2023-10-15,-29.99,Microsoft 365,Subscriptions,acc_001,Quarterly subscription
2023-10-15,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-10-15,-24,Uber,Rideshare,acc_001,Weekend ride
2023-10-16,-10.99,Spotify,Subscriptions,acc_001,Monthly subscription
2023-10-16,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-10-17,-2.99,Apple iCloud,Subscriptions,acc_001,Monthly subscription
2023-10-17,-45,Cleaning Service,Subscriptions,acc_001,Bi-weekly subscription
2023-10-17,-5.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-10-17,-4.25,Local Coffee,Coffee,acc_001,Coffee purchase
2023-10-18,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-10-18,-4.25,Starbucks,Coffee,acc_001,Coffee purchase
2023-10-18,-4.25,Dunkin,Coffee,acc_001,Coffee purchase
2023-10-19,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-10-20,-55,Whole Foods,Groceries,acc_001,Grocery shopping
2023-10-20,-32,Local Bistro,Restaurants,acc_001,Friday dinner
2023-10-21,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-10-21,-12,Lyft,Rideshare,acc_001,Weekend ride
2023-10-21,-96,Whole Foods,Groceries,acc_001,Grocery shopping
2023-10-22,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-10-22,-4.25,Local Coffee,Coffee,acc_001,Coffee purchase
2023-10-22,-30,Uber,Rideshare,acc_001,Weekend ride
2023-10-23,-12.99,Blue Apron,Subscriptions,acc_001,Weekly subscription
2023-10-23,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-10-24,-3.5,Local Coffee,Coffee,acc_001,Coffee purchase
2023-10-25,-14.99,HelloFresh,Subscriptions,acc_001,Weekly subscription
2023-10-25,-3.5,Dunkin,Coffee,acc_001,Coffee purchase
2023-10-26,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
2023-10-26,-5.5,Starbucks,Coffee,acc_001,Coffee purchase
